,专业本科,专业研究生,专业类别,基层工作最低年限,学位要求,学历要求,序号,招录人数,招录机关,招考对象,政治面貌,用人单位(部门),职位代码,职位名称,职位简介,其他条件,备注,gsr_f,gsr_f_no,gsr_m,gsr_m_no,job_no
1044,"中国语言文学类,秘书学,新闻传播学类  ","中国语言文学类,新闻传播学类 ",政法,不限,学士,本科及以上,98,1,市监狱管理局,不限,不限,新收犯监狱,2011045,文秘职位科员,从事起草文件、编发信息简报等工作,1、符合监狱人民警察录用条件；2、具有较强的文字采编能力及较高的计算机操作水平；3、大学英语四级合格或成绩425分及以上。,1、基层人民警察政法类职位，最低服务年限为5年；2、限招男性。  ,False,0,True,1,1
1045,不限 ,不限 ,政法,不限,学士,本科及以上,99,5,市监狱管理局,不限,不限,南汇监狱,2011046,管教职位科员,从事罪犯的教育和管理工作,1、符合监狱人民警察录用条件；2、大学英语四级合格或成绩425分及以上。,1、基层人民警察政法类职位，最低服务年限为5年；2、教育学、心理学、法学类专业优先；3、限招女性。  ,True,5,False,0,5
1046,不限 ,不限 ,政法,不限,学士,本科及以上,100,38,市戒毒管理局,不限,不限,男戒毒所,2011047,管教类民警,从事对男性强制隔离戒毒人员的执法管理、教育矫治和康复训练等工作,符合上海市公务员录用条件、录用人民警察条件。年龄一般不超过30周岁；应届硕士、博士研究生（非在职）的，一般不超过35周岁。,1、因工作对象为男性强制隔离戒毒人员，故限招男性。2、基层人民警察政法类职位，最低服务年限5年。 ,False,0,True,38,38
1047,不限 ,不限 ,政法,不限,学士,本科及以上,101,20,市戒毒管理局,不限,不限,女戒毒所,2011048,管教类民警,从事对女性强制隔离戒毒人员的执法管理、教育矫治和康复训练等工作。,符合上海市公务员录用条件、录用人民警察条件。年龄一般不超过30周岁；应届硕士、博士研究生（非在职）的，一般不超过35周岁。,1、因工作对象为女性强制隔离戒毒人员，故限招女性。2、基层人民警察政法类职位，最低服务年限为5年。 ,True,20,False,0,20
1048,护理学 ,不限 ,政法,不限,学士,本科及以上,102,2,市戒毒管理局,不限,不限,男戒毒所,2011049,戒治类民警,从事对男性强制隔离戒毒人员的执法管理、康复训练和戒毒医疗等工作。,符合上海市公务员录用条件、录用人民警察条件。年龄一般不超过30周岁；应届硕士、博士研究生（非在职）的，一般不超过35周岁。,1、因工作对象为男性强制隔离戒毒人员，故限招男性。2、基层人民警察政法类职位，最低服务年限为5年。3、非护理专业的研究生学历人员须本科为护理专业。 ,False,0,True,2,2
1049,法学类 ,法学 ,政法,不限,硕士,硕士研究生及以上,103,15,市高级人民法院,不限,不限,市第一中级人民法院,2011050,法官助理,在法官指导下完成审判辅助性工作；经考核合格，择优选拔为法官助理；因工作需要，法官助理可代行书记员职责。,已获得国家统一司法考试A类证书或国家统一法律职业资格考试A类证书；或报名时在国家统一法律职业资格考试中，客观题和主观题考试成绩均达到全国合格分数线，且符合授予A类法律职业资格条件。大学本科及研究生阶段均为全日制毕业，并均应取得相应的学历和学位；具有较强的口头和文字表达能力。,实体法专业（刑、民、经）优先。 ,False,0,False,0,15
1050,法学类 ,法学 ,政法,不限,硕士,硕士研究生及以上,104,19,市高级人民法院,不限,不限,市第二中级人民法院,2011051,法官助理,在法官指导下完成审判辅助性工作；经考核合格，择优选拔为法官助理。,已获得国家统一司法考试A类证书或国家统一法律职业资格考试A类证书；或报名时在国家统一法律职业资格考试中，客观题和主观题考试成绩均达到全国合格分数线，且符合授予A类法律职业资格条件。本科及研究生阶段均为全日制法学类专业（0301），均取得相应学历、学位证书。具有较强的口头和文字表达能力。,,False,0,False,0,19
1051,法学类 ,法学 ,政法,不限,硕士,硕士研究生及以上,105,4,市高级人民法院,不限,不限,市第三中级人民法院,2011052,法官助理,在法官指导下完成审判辅助性工作；经考核合格，择优选拔为法官助理；因工作需要，法官助理可代行书记员职责。,已获得国家统一司法考试A类证书或国家统一法律职业资格考试A类证书；或报名时在国家统一法律职业资格考试中，客观题和主观题考试成绩均达到全国合格分数线，且符合授予A类法律职业资格条件。本科及研究生阶段均为全日制法学类专业（0301），均取得相应学历、学位证书。具有较强的口头和文字表达能力。,民商法、知识产权法专业优先。 ,False,0,False,0,4
1052,法学类 ,法学 ,政法,不限,硕士,硕士研究生及以上,106,6,市高级人民法院,不限,不限,上海海事法院,2011053,法官助理,在法官指导下完成审判辅助性工作；经考核合格，择优选拔为法官助理；因工作需要，法官助理可代行书记员职责。,已获得国家统一司法考试A类证书或国家统一法律职业资格考试A类证书；或报名时在国家统一法律职业资格考试中，客观题和主观题考试成绩均达到全国合格分数线，且符合授予A类法律职业资格条件。本科及研究生阶段均为全日制法学类专业（0301），均取得相应学历、学位证书。具有较强的口头和文字表达能力。,应届毕业生优先；国际法、民商法、海商法专业优先。 ,False,0,False,0,6
1053,中国语言文学类 ,中国语言文学类 ,综合管理,不限,学士,本科及以上,107,1,市高级人民法院,不限,不限,上海海事法院,2011054,司法行政人员,从事各类文字材料起草、各类信息编写、调研工作，处理日常行政事务等相关工作。,本科及研究生阶段均为全日制，均取得相应学历、学位证书，若为研究生，只需本科和研究生有一阶段专业符合要求即可；有较强的语言文字能力和组织协调能力。,司法行政人员实行分类招录、分类管理，录用后不能转任为法官助理。（所需专业：0501、050101）。 ,False,0,False,0,1
1054,,法学 ,政法,不限,硕士,硕士研究生及以上,108,15,市高级人民法院,不限,不限,上海金融法院,2011055,法官助理,在法官指导下完成审判辅助性工作以及与审判相关的调研、督查等工作；经考核合格，择优选拔为法官助理；因工作需要，法官助理可代行书记员职责。,已获得国家统一司法考试A类证书或国家统一法律职业资格考试A类证书；或报名时在国家统一法律职业资格考试中，客观题和主观题考试成绩均达到全国合格分数线，且符合授予A类法律职业资格条件；本科阶段为全日制金融类或法学专业，研究生阶段为全日制法学专业（0301），均取得相应学历、学位证书；具有较强的口头和文字表达能力。,民商法、经济法专业优先。 ,False,0,False,0,15
1055,,法学 ,政法,不限,硕士,硕士研究生及以上,109,16,市高级人民法院,不限,不限,浦东新区人民法院,2011056,法官助理,在法官指导下完成审判辅助性工作以及与审判相关的调研、督查等工作；经考核合格，择优选拔为法官助理；因工作需要，法官助理可代行书记员职责。,1、已获得国家统一司法考试A类证书或国家统一法律职业资格考试A类证书；或报名时在国家统一法律职业资格考试中，客观题和主观题考试成绩均达到全国合格分数线，且符合授予A类法律职业资格条件。2、本科及研究生阶段均为全日制法学类专业，均取得相应学历、学位证书；具有较强的口头和文字表达能力。,1、专业要求：刑法、民商法、经济法、行政法、知识产权法、国际经济法。2、取得法学硕士及以上学位。 ,False,0,False,0,16
1056,,"行政管理,法学 ",综合管理,不限,硕士,硕士研究生及以上,110,2,市高级人民法院,不限,不限,浦东新区人民法院,2011057,司法行政人员,从事各类文字材料起草、各类信息编写、调研；处理日常行政事务和保障等相关工作。,1、本科及研究生阶段均为全日制，取得相应学历、学位证书。2、具有较强的组织协调、分析解决问题的能力和较强的口头、文字表达能力。,应届法律毕业生优先。司法行政人员实行分类招录、分类管理，录用后不能转任为法官助理。 ,False,0,False,0,2
1057,,新闻传播学类 ,综合管理,不限,硕士,硕士研究生及以上,111,1,市高级人民法院,不限,不限,浦东新区人民法院,2011058,司法行政人员,从事法制宣传等相关工作。,1、本科及研究生阶段均为全日制，取得相应学历、学位证书。2、有较好的文字、语言表达和新闻策划能力，有一定的摄影摄像技术基础。,司法行政人员实行分类招录、分类管理，录用后不能转任为法官助理。 ,False,0,False,0,1
1058,法学类 ,法学 ,政法,不限,硕士,硕士研究生及以上,112,6,市高级人民法院,不限,不限,徐汇区人民法院,2011059,法官助理,在法官指导下完成审判辅助性工作；经考核合格，择优选拔为法官助理；因工作需要，法官助理可代行书记员职责。,已获得国家统一司法考试A类证书或国家统一法律职业资格考试A类证书；或报名时在国家统一法律职业资格考试中，客观题和主观题考试成绩均达到全国合格分数线，且符合授予A类法律职业资格条件。本科及研究生阶段均为全日制法学类专业（0301），均取得相应学历、学位证书；具有较强的口头和文字表达能力。,,False,0,False,0,6
1059,法学类 ,法学 ,政法,不限,硕士,硕士研究生及以上,113,8,市高级人民法院,不限,不限,长宁区人民法院,2011060,法官助理,在法官指导下完成审判辅助性工作；经考核合格，择优选拔为法官助理；因工作需要，法官助理可代行书记员职责,已获得国家统一司法考试A类证书或国家统一法律职业资格考试A类证书；或报名时在国家统一法律职业资格考试中，客观题和主观题考试成绩均达到全国合格分数线，且符合授予A类法律职业资格条件。本科及研究生阶段均为全日制法学类专业（0301），均取得相应学历、学位证书；具有较强的口头和文字表达能力。,应届毕业生优先。具备较好的写作能力、在专业杂志发表论文者优先。中共党员优先。 ,False,0,False,0,8
